Complaint ID,Consumer disputed?,Consumer consent provided?,Submitted via
2392732,No,Consent not provided,Web
2502467,N/A,,Web
2494486,N/A,Consent not provided,Web
2484226,N/A,,Web
2414555,No,Consent not provided,Web
2474522,N/A,Consent not provided,Web
2392467,No,Consent not provided,Web
2486232,N/A,,Web
2475815,N/A,N/A,Postal mail
2477189,N/A,,Web
2465239,N/A,N/A,Postal mail
1813882,No,Consent provided,Web
2479473,N/A,,Web
2391816,Yes,Consent not provided,Web
2469980,N/A,,Web
2486085,N/A,,Web
2390747,No,Consent provided,Web
2472562,N/A,N/A,Referral
2476362,N/A,N/A,Referral
2468096,N/A,,Web
2483804,N/A,,Web
2484438,N/A,,Web
2470719,N/A,,Web
2486311,N/A,,Web
2502529,N/A,,Web
2477049,N/A,,Web
2491721,N/A,N/A,Referral
2464592,N/A,N/A,Phone
2498815,N/A,N/A,Postal mail
2502197,N/A,,Web
2479879,N/A,Consent not provided,Web
2465765,N/A,Consent not provided,Web
2492346,N/A,,Web
2393768,No,Consent not provided,Web
1300110,No,N/A,Postal mail
2391298,Yes,Consent provided,Web
2393456,No,Consent provided,Web
2393513,No,Consent provided,Web
2393544,Yes,Consent provided,Web
2393740,No,Consent provided,Web
2393493,No,Consent provided,Web
2394093,Yes,Consent provided,Web
2393711,No,Consent not provided,Web
2393664,No,Consent not provided,Web
1281100,No,N/A,Referral
1302312,Yes,N/A,Referral
2393406,No,Consent provided,Web
2393526,No,Consent not provided,Web
2393547,No,Consent not provided,Web
2244024,No,Consent provided,Web
2393598,Yes,Consent not provided,Web
2393647,No,Consent provided,Web
2393469,No,Consent provided,Web
2393519,No,Consent provided,Web
2393561,No,Consent not provided,Web
2394003,No,Consent not provided,Web
2394118,Yes,Consent provided,Web
2393579,No,Consent not provided,Web
2393583,No,Consent not provided,Web
2394114,No,Consent not provided,Web
2393572,No,Consent provided,Web
2393495,Yes,Consent not provided,Web
2393600,No,Consent not provided,Web
29979,No,N/A,Web
2393718,No,Consent provided,Web
2393427,No,Consent not provided,Web
2393648,Yes,Consent provided,Web
2393717,No,Consent provided,Web
2393744,Yes,Consent not provided,Web
2393849,No,Consent not provided,Web
2393477,No,Consent provided,Web
2393653,No,Consent not provided,Web
2393448,No,Consent provided,Web
2393781,No,Consent not provided,Web
2393548,No,Consent provided,Web
2393440,No,Consent not provided,Web
2393727,Yes,Consent provided,Web
2393798,No,Consent not provided,Web
2393685,No,Consent provided,Web
2393576,No,Consent not provided,Web
2393411,No,Consent not provided,Web
2393541,No,Consent provided,Web
2393719,No,Consent not provided,Web
2393426,No,Consent provided,Web
586130,Yes,N/A,Web
2392388,No,Consent provided,Web
2393458,No,Consent provided,Web
2393742,No,Consent provided,Web
960097,Yes,N/A,Web
2393767,No,Consent provided,Web
2393707,No,Consent provided,Web
2393738,No,Consent provided,Web
2393612,No,Consent provided,Web
2393467,No,Consent not provided,Web
2393581,No,Consent provided,Web
2303530,Yes,Consent not provided,Web
144204,No,N/A,Web
2392720,No,Consent not provided,Web
2393537,No,Consent provided,Web
944370,No,N/A,Web
2393656,No,Consent not provided,Web
2393529,Yes,Consent provided,Web
2393696,No,Consent not provided,Web
2393412,No,Consent not provided,Web
2393554,No,Consent provided,Web
2392723,No,Consent provided,Web
2393457,No,Consent not provided,Web
2393725,No,Consent not provided,Web
145088,Yes,N/A,Web
2391109,No,Consent provided,Web
2393437,No,Consent not provided,Web
2393609,No,Consent provided,Web
2393425,Yes,Consent provided,Web
1058232,No,N/A,Web
2393782,No,Consent not provided,Web
2393512,No,Consent provided,Web
2393716,No,Consent provided,Web
1032656,No,N/A,Referral
2393481,No,Consent not provided,Web
2393565,No,Consent provided,Web
2393786,No,Consent provided,Web
2393616,No,Consent provided,Web
2390157,No,Consent not provided,Web
2393669,No,Consent provided,Web
2390558,Yes,Consent provided,Web
575418,No,N/A,Phone
2393472,No,Consent not provided,Web
2393736,No,Consent provided,Web
500308,No,N/A,Web
2500428,N/A,,Web
2493620,N/A,Consent not provided,Web
2393514,Yes,Consent provided,Web
794816,No,N/A,Web
2393761,No,Consent provided,Web
2392921,Yes,Consent provided,Web
2492561,N/A,N/A,Referral
2484239,N/A,Consent not provided,Web
2483941,N/A,,Web
1473307,No,Consent provided,Web
2393735,No,Consent provided,Web
2494565,N/A,Consent not provided,Web
2494320,N/A,,Web
2393275,No,Consent not provided,Web
2393657,No,Consent provided,Web
2493867,N/A,,Web
2393434,Yes,Consent provided,Web
2393591,No,Consent not provided,Web
2393582,No,Consent provided,Web
2393400,No,Consent provided,Web
2393557,No,Consent provided,Web
2393652,No,Consent provided,Web
2478214,N/A,N/A,Postal mail
2393079,No,Consent provided,Web
233970,No,N/A,Web
2392855,No,Consent not provided,Web
2390700,No,Consent not provided,Web
2494395,N/A,Consent not provided,Web
2177282,No,Consent provided,Web
2278306,No,Consent not provided,Web
2393784,No,Consent provided,Web
2393627,Yes,Consent not provided,Web
2394018,Yes,Consent not provided,Web
2393567,Yes,Consent provided,Web
2393640,No,Consent provided,Web
2393790,No,Consent provided,Web
1220538,Yes,N/A,Phone
2392174,No,Consent provided,Web
2389897,Yes,Consent provided,Web
2393587,No,Consent provided,Web
658802,No,N/A,Postal mail
2393766,No,Consent provided,Web
1408499,No,Consent not provided,Web
1310154,No,Consent not provided,Web
2393464,No,Consent provided,Web
2493999,N/A,,Web
2491210,N/A,,Web
2442569,No,,Web
2393715,No,Consent provided,Web
2393638,No,Consent provided,Web
2393491,No,Consent provided,Web
2393698,No,Consent not provided,Web
2393580,No,Consent provided,Web
2393461,No,Consent not provided,Web
2393677,No,Consent not provided,Web
2357373,No,Consent provided,Web
2393610,Yes,Consent not provided,Web
2391361,No,Consent not provided,Web
2067535,Yes,Consent not provided,Web
2393483,No,Consent provided,Web
2393632,No,Consent provided,Web
891488,No,N/A,Postal mail
2330872,No,N/A,Referral
2393501,No,Consent provided,Web
2393524,Yes,Consent provided,Web
2393564,No,Consent not provided,Web
2482651,N/A,,Web
2474642,N/A,,Web
2477322,N/A,,Web
2472315,N/A,N/A,Phone
2474729,N/A,,Web
2475504,N/A,,Web
2464796,N/A,,Web
2471805,N/A,Consent not provided,Web
2475479,N/A,N/A,Referral
2429638,No,Consent not provided,Web
2479446,N/A,,Web
390619,No,N/A,Referral
339870,No,N/A,Web
2479884,N/A,,Web
2416090,No,N/A,Phone
2474846,N/A,,Web
2394199,No,Consent not provided,Web
2474674,N/A,,Web
2482571,N/A,Consent not provided,Web
2483076,N/A,N/A,Referral
2468082,N/A,,Web
319268,No,N/A,Web
2481786,N/A,Consent not provided,Web
2471708,N/A,N/A,Referral
2483976,N/A,,Web
2479483,N/A,Consent not provided,Web
2478053,N/A,,Web
2469762,N/A,,Web
2472958,N/A,Consent not provided,Web
2442402,No,,Web
2477660,N/A,,Web
2472547,N/A,Consent not provided,Web
2480194,N/A,,Web
2473075,N/A,,Web
2481981,N/A,,Web
2486814,N/A,N/A,Postal mail
2475147,N/A,,Web
2471058,N/A,,Web
2411581,No,Consent not provided,Web
2479144,N/A,Other,Web
2437250,No,Consent not provided,Web
2482242,N/A,,Web
2475184,N/A,,Web
2487395,N/A,,Web
2487137,N/A,Consent not provided,Web
2472997,N/A,,Web
1249285,No,N/A,Web
2474798,N/A,,Web
2470936,N/A,,Web
2413976,No,N/A,Referral
2472844,N/A,N/A,Phone
2480442,N/A,Consent not provided,Web
2468071,N/A,N/A,Postal mail
2487287,N/A,,Web
2480515,N/A,,Web
2481125,N/A,,Web
2484750,N/A,,Web
2474411,N/A,,Web
2473854,N/A,Consent not provided,Web
2476748,N/A,,Web
2445988,No,N/A,Referral
2464329,N/A,,Web
2485325,N/A,,Web
2437614,No,Consent not provided,Web
2489346,N/A,Consent not provided,Web
2485091,N/A,Consent not provided,Web
2477652,N/A,Consent not provided,Web
2486570,N/A,,Web
2441229,No,N/A,Phone
2475705,N/A,,Web
992818,Yes,N/A,Web
2480816,N/A,Consent not provided,Web
2475141,N/A,N/A,Postal mail
2478740,N/A,N/A,Phone
2477608,N/A,Consent not provided,Web
2418595,No,Consent provided,Web
2466800,N/A,,Web
2418494,No,Consent provided,Web
2428904,No,Consent provided,Web
2418711,No,Consent provided,Web
2418091,No,N/A,Referral
2484495,N/A,,Web
2477572,N/A,,Web
2481991,N/A,,Web
2470909,N/A,Consent not provided,Web
2481842,N/A,,Web
2465231,N/A,,Web
2475556,N/A,,Web
2470143,N/A,,Web
2474909,N/A,,Web
2481826,N/A,Consent not provided,Web
2484275,N/A,,Web
2499999,N/A,,Web
2499562,N/A,,Web
2479250,N/A,,Web
2479576,N/A,,Web
2474934,N/A,,Web
2478287,N/A,,Web
2473332,N/A,,Web
2483282,N/A,,Web
2481677,N/A,,Web
2491333,N/A,,Web
2474792,N/A,,Web
2443061,No,N/A,Postal mail
2477131,N/A,,Web
2472692,N/A,Other,Web
2397091,No,N/A,Referral
2474852,N/A,,Web
2445740,No,N/A,Referral
2475754,N/A,,Web
2393999,No,Consent provided,Web
1774572,No,Consent provided,Web
2437161,No,Consent provided,Web
2478477,N/A,N/A,Phone
2483352,N/A,N/A,Phone
2435405,No,N/A,Postal mail
2427717,No,Consent provided,Web
2465858,N/A,N/A,Postal mail
2482173,N/A,,Web
2475378,N/A,,Web
2474460,N/A,,Web
2475350,N/A,Consent not provided,Web
2475120,N/A,N/A,Postal mail
2472899,N/A,N/A,Referral
2468107,N/A,,Web
2477749,N/A,,Web
2501181,N/A,,Web
2478290,N/A,N/A,Referral
2481231,N/A,,Web
2487288,N/A,,Web
2475084,N/A,Consent not provided,Web
2466246,N/A,N/A,Postal mail
2402411,No,Consent not provided,Web
2486038,N/A,N/A,Postal mail
2480549,N/A,,Web
2341069,Yes,N/A,Phone
2473861,N/A,Consent not provided,Web
2475037,N/A,,Web
2429934,No,Consent provided,Web
2473134,N/A,,Web
2483694,N/A,,Web
768488,Yes,N/A,Referral
2482706,N/A,N/A,Referral
2469555,N/A,,Web
2476200,N/A,,Web
2416486,No,N/A,Referral
2467920,N/A,N/A,Referral
2475522,N/A,N/A,Phone
2478774,N/A,N/A,Postal mail
2447696,No,,Web
2475355,N/A,,Web
2468930,N/A,Consent not provided,Web
2480368,N/A,,Web
2468411,N/A,,Web
2474390,N/A,N/A,Postal mail
2478309,N/A,,Web
2481598,N/A,,Web
2487794,N/A,,Web
2441827,No,,Web
2465802,N/A,,Web
2388971,Yes,N/A,Referral
2471438,N/A,,Web
2472311,N/A,N/A,Fax
2480028,N/A,Consent not provided,Web
2480926,N/A,N/A,Fax
2472398,N/A,N/A,Referral
2485728,N/A,,Web
2480527,N/A,,Web
2466179,N/A,,Web
2475370,N/A,Consent not provided,Web
2334904,No,Consent provided,Web
2415800,No,Consent not provided,Web
2466678,N/A,Consent not provided,Web
2475150,N/A,N/A,Postal mail
2447019,No,,Web
2466410,N/A,N/A,Phone
2472947,N/A,N/A,Phone
2473837,N/A,N/A,Phone
2479124,N/A,N/A,Fax
2477321,N/A,,Web
2487127,N/A,Consent not provided,Web
2470551,N/A,,Web
2468768,N/A,N/A,Phone
2484105,N/A,,Web
1688091,No,Consent provided,Web
2473154,N/A,Consent not provided,Web
2480941,N/A,,Web
2445905,No,N/A,Postal mail
2487291,N/A,,Web
2466881,N/A,,Web
2471340,N/A,,Web
2471447,N/A,,Web
2465569,N/A,,Web
2472792,N/A,N/A,Phone
2481007,N/A,N/A,Referral
2494567,N/A,,Web
2493091,N/A,N/A,Phone
2491985,N/A,,Web
2497147,N/A,Consent not provided,Web
2383790,No,Consent not provided,Web
2468018,N/A,Consent not provided,Web
2487248,N/A,,Web
2471766,N/A,,Web
2431955,No,N/A,Referral
1299767,No,N/A,Phone
2476097,N/A,Consent not provided,Web
2481923,N/A,N/A,Phone
2439456,No,Consent not provided,Web
2465013,N/A,,Web
2474180,N/A,,Web
2484546,N/A,,Web
2471473,N/A,,Web
2474893,N/A,,Web
40330,No,N/A,Referral
2486652,N/A,,Web
2480964,N/A,,Web
2419003,No,Consent provided,Web
2481636,N/A,Consent not provided,Web
2425279,No,Consent not provided,Web
2474833,N/A,Consent not provided,Web
2474158,N/A,N/A,Postal mail
2476310,N/A,,Web
2474466,N/A,Consent not provided,Web
2481092,N/A,,Web
2482005,N/A,,Web
2487611,N/A,,Web
2425699,No,Other,Web
2484164,N/A,,Web
2436080,No,Consent provided,Web
2468649,N/A,Consent not provided,Web
2466364,N/A,N/A,Postal mail
2487297,N/A,Consent not provided,Web
2473407,N/A,N/A,Referral
2435859,No,N/A,Postal mail
2478744,N/A,N/A,Phone
2474444,N/A,,Web
174598,No,N/A,Referral
2431278,No,Consent provided,Web
2440595,No,N/A,Referral
2472178,N/A,Consent not provided,Web
2473195,N/A,,Web
2470718,N/A,,Web
2485351,N/A,,Web
2475004,N/A,,Web
2474151,N/A,Consent not provided,Web
2444806,No,N/A,Postal mail
2428485,No,N/A,Postal mail
2470531,N/A,,Web
2475722,N/A,,Web
850130,No,N/A,Phone
2473427,N/A,N/A,Referral
2473158,N/A,,Web
2498820,N/A,N/A,Postal mail
2440703,No,N/A,Referral
2466168,N/A,,Web
2472435,N/A,Consent not provided,Web
2483734,N/A,,Web
2480130,N/A,N/A,Phone
2437138,No,Consent not provided,Web
2483085,N/A,,Web
1283179,Yes,N/A,Web
2423421,No,N/A,Phone
2477990,N/A,,Web
2472746,N/A,N/A,Postal mail
2481124,N/A,,Web
810668,No,N/A,Postal mail
2437176,No,Consent provided,Web
2477927,N/A,,Web
2474370,N/A,Other,Web
2483263,N/A,,Web
2472777,N/A,N/A,Postal mail
2482849,N/A,,Web
1755306,No,Consent not provided,Web
1161795,Yes,N/A,Web
2474659,N/A,,Web
2475180,N/A,N/A,Postal mail
2475503,N/A,,Web
2471530,N/A,,Web
2444312,No,N/A,Referral
2485734,N/A,,Web
2478041,N/A,,Web
1217620,Yes,N/A,Web
2480306,N/A,,Web
2474972,N/A,,Web
2469614,N/A,,Web
2479928,N/A,,Web
2417760,No,Consent provided,Web
2471445,N/A,,Web
2479863,N/A,N/A,Postal mail
2478008,N/A,,Web
2472187,N/A,Consent not provided,Web
2482862,N/A,,Web
2470095,N/A,N/A,Referral
2475391,N/A,,Web
2469914,N/A,,Web
2476497,N/A,N/A,Postal mail
2394039,No,Consent not provided,Web
2474182,N/A,,Web
2447077,No,N/A,Phone
2473144,N/A,,Web
2486521,N/A,Consent not provided,Web
2481334,N/A,,Web
2415594,No,Consent not provided,Web
429087,No,N/A,Web
2479152,N/A,,Web
2473508,N/A,,Web
2471401,N/A,,Web
2475494,N/A,N/A,Postal mail
2500140,N/A,N/A,Postal mail
2495344,N/A,,Web
2266498,No,N/A,Referral
2468616,N/A,Consent not provided,Web
2392083,No,N/A,Phone
2473421,N/A,N/A,Referral
2470282,N/A,,Web
2474672,N/A,N/A,Postal mail
2440433,No,N/A,Postal mail
2482043,N/A,,Web
2475716,N/A,,Web
2475066,N/A,,Web
2477085,N/A,,Web
2047033,No,Consent not provided,Web
2487177,N/A,,Web
2473480,N/A,N/A,Phone
1134649,No,N/A,Web
2472257,N/A,,Web
2473726,N/A,Consent not provided,Web
2470450,N/A,Consent not provided,Web
2477731,N/A,Consent not provided,Web
2440982,No,N/A,Referral
2493500,N/A,,Web
2472130,N/A,Consent not provided,Web
2475105,N/A,,Web
470659,No,N/A,Referral
2475323,N/A,N/A,Referral
2470211,N/A,,Web
2474104,N/A,Consent not provided,Web
2472327,N/A,N/A,Phone
2445766,No,,Web
2481268,N/A,,Web
2475744,N/A,Consent not provided,Web
2475079,N/A,,Web
2471125,N/A,,Web
2471343,N/A,Consent not provided,Web
2031747,No,N/A,Postal mail
2470604,N/A,,Web
2417071,No,Consent provided,Web
2474566,N/A,Consent not provided,Web
2470391,N/A,,Web
2482279,N/A,,Web
2481078,N/A,N/A,Postal mail
2468541,N/A,,Web
2483618,N/A,,Web
2474560,N/A,,Web
2396659,No,Consent provided,Web
2476150,N/A,Other,Web
2418432,No,Consent provided,Web
2489533,N/A,N/A,Referral
2465058,N/A,N/A,Phone
2468658,N/A,,Web
2470118,N/A,,Web
2366964,No,N/A,Postal mail
2480661,N/A,Consent not provided,Web
2399697,No,Consent provided,Web
2484893,N/A,,Web
2156778,No,Other,Web
2478981,N/A,N/A,Referral
2486794,N/A,,Web
2470642,N/A,,Web
2468634,N/A,N/A,Referral
2472660,N/A,N/A,Fax
2486583,N/A,,Web
2486559,N/A,,Web
2474206,N/A,N/A,Postal mail
2436723,No,Consent not provided,Web
2474634,N/A,Consent not provided,Web
2470595,N/A,,Web
2423018,No,Consent not provided,Web
2481385,N/A,,Web
2487304,N/A,,Web
2418892,No,N/A,Postal mail
2470158,N/A,,Web
2476948,N/A,,Web
2433830,No,Consent provided,Web
2475299,N/A,N/A,Phone
2475064,N/A,,Web
2481210,N/A,Consent not provided,Web
2475016,N/A,Consent not provided,Web
2466368,N/A,Consent not provided,Web
2475745,N/A,N/A,Postal mail
2405535,No,N/A,Referral
2471519,N/A,,Web
2475375,N/A,,Web
2440775,No,N/A,Phone
2470043,N/A,,Web
2473174,N/A,Consent not provided,Web
2479375,N/A,N/A,Phone
2480258,N/A,,Web
2446632,No,,Web
2467270,N/A,,Web
2477706,N/A,Other,Web
2472350,N/A,,Web
2474601,N/A,N/A,Postal mail
2466841,N/A,,Web
2474912,N/A,,Web
2468298,N/A,,Web
2480486,N/A,,Web
2468637,N/A,Consent not provided,Web
2476327,N/A,Consent withdrawn,Web
2369527,No,Consent not provided,Web
2408419,No,N/A,Postal mail
2415180,No,Other,Web
2474933,N/A,Consent not provided,Web
2416239,No,Consent provided,Web
2474275,N/A,,Web
2482976,N/A,,Web
2476136,N/A,,Web
130830,No,N/A,Web
2480975,N/A,Consent not provided,Web
2479018,N/A,N/A,Referral
2473752,N/A,N/A,Referral
2418793,No,Consent not provided,Web
2474919,N/A,,Web
2486600,N/A,,Web
2484591,N/A,,Web
2473430,N/A,N/A,Referral
2475408,N/A,,Web
2398375,No,Consent not provided,Web
2479853,N/A,,Web
2483600,N/A,,Web
2474542,N/A,,Web
2427453,No,Consent not provided,Web
2481450,N/A,,Web
2418311,No,Consent provided,Web
2498222,N/A,Consent not provided,Web
2426316,No,Consent provided,Web
2479775,N/A,,Web
2474828,N/A,,Web
2476003,N/A,Consent not provided,Web
2431330,No,Consent not provided,Web
2468446,N/A,,Web
2475527,N/A,,Web
2473626,N/A,,Web
2483430,N/A,,Web
2474691,N/A,,Web
2393190,No,Consent not provided,Web
2468916,N/A,N/A,Phone
2487405,N/A,,Web
2394095,Yes,Consent provided,Web
2478395,N/A,,Web
2480605,N/A,,Web
2441668,No,N/A,Phone
2470538,N/A,,Web
2403945,No,Consent provided,Web
2476251,N/A,,Web
2412676,No,Consent not provided,Web
2482091,N/A,Consent not provided,Web
2469000,N/A,N/A,Referral
2438981,No,Consent not provided,Web
2478533,N/A,,Web
2479170,N/A,,Web
2485765,N/A,N/A,Postal mail
2487589,N/A,,Web
2469689,N/A,N/A,Referral
2475507,N/A,,Web
2416685,No,Consent provided,Web
2420296,No,Consent not provided,Web
2480166,N/A,,Web
2480885,N/A,N/A,Postal mail
2474195,N/A,N/A,Postal mail
2438728,No,Consent provided,Web
2470306,N/A,Consent not provided,Web
2416496,No,Consent provided,Web
2474171,N/A,N/A,Postal mail
2471339,N/A,Consent not provided,Web
2486377,N/A,,Web
2475400,N/A,,Web
2483018,N/A,Consent not provided,Web
2475385,N/A,,Web
17667,Yes,N/A,Referral
2406666,No,Consent provided,Web
2477850,N/A,,Web
2472086,N/A,,Web
2473813,N/A,N/A,Referral
2473094,N/A,,Web
2483678,N/A,,Web
2467078,N/A,,Web
2471776,N/A,Other,Web
2477732,N/A,,Web
2465238,N/A,,Web
2477105,N/A,N/A,Postal mail
2465711,N/A,N/A,Referral
2476050,N/A,,Web
2432726,No,Consent not provided,Web
2474890,N/A,,Web
2473129,N/A,,Web
2479094,N/A,Consent not provided,Web
2481366,N/A,,Web
2405715,No,Consent not provided,Web
2427770,No,Consent provided,Web
2474154,N/A,N/A,Postal mail
2473819,N/A,N/A,Referral
2481055,N/A,,Web
2104482,No,Consent not provided,Web
2284485,No,N/A,Fax
2412890,No,N/A,Phone
2395913,No,Consent provided,Web
2474303,N/A,N/A,Referral
2473710,N/A,Other,Web
2430408,No,Consent provided,Web
2473077,N/A,Consent not provided,Web
2485709,N/A,N/A,Postal mail
2425237,No,Consent provided,Web
2401847,No,N/A,Fax
2469975,N/A,,Web
2473364,N/A,N/A,Postal mail
2419719,No,N/A,Postal mail
2479586,N/A,,Web
2473189,N/A,,Web
2474583,N/A,N/A,Postal mail
2475859,N/A,,Web
2397378,No,Consent not provided,Web
2475397,N/A,Consent not provided,Web
2487230,N/A,Consent not provided,Web
2471741,N/A,,Web
2474818,N/A,,Web
2473005,N/A,,Web
2482077,N/A,,Web
2473795,N/A,Consent not provided,Web
2466927,N/A,,Web
2475454,N/A,N/A,Referral
2427112,No,N/A,Referral
2476445,N/A,Consent not provided,Web
2468340,N/A,N/A,Referral
2205604,No,Consent not provided,Web
2479733,N/A,,Web
2474669,N/A,,Web
2294193,No,Consent not provided,Web
2472745,N/A,Consent not provided,Web
2428902,No,Consent not provided,Web
2484333,N/A,Consent not provided,Web
2468427,N/A,N/A,Postal mail
2475050,N/A,N/A,Referral
682101,No,N/A,Referral
2465666,N/A,N/A,Referral
2482431,N/A,,Web
2473833,N/A,Consent not provided,Web
2472176,N/A,Consent not provided,Web
2476706,N/A,,Web
2471411,N/A,,Web
2376066,No,Consent not provided,Web
2469589,N/A,N/A,Phone
2471573,N/A,Consent not provided,Web
557091,No,N/A,Web
2417899,No,Consent provided,Web
2487398,N/A,,Web
2310849,No,Consent not provided,Web
2479832,N/A,,Web
2472955,N/A,Consent not provided,Web
2464707,N/A,,Web
2475128,N/A,,Web
2475654,N/A,,Web
2471434,N/A,,Web
2480900,N/A,,Web
2472882,N/A,Consent not provided,Web
2469984,N/A,,Web
2445010,No,Consent not provided,Web
2481303,N/A,,Web
2474922,N/A,Consent not provided,Web
2485488,N/A,,Web
2398664,No,N/A,Postal mail
